@relation training_data

@attribute text string
@attribute emojis string
@attribute emotion {positive,neutral,negative}

@data
'friday was even more fun [: i ended my day in the asb & yeah','',positive
'i know im talking about the asb alot but that`s pretty much whats been happening','',neutral
ew,'',negative
hahah,'',positive
'janel , madilyn , desiree(sp ) & jasmine [ note : they re all seventh graders ] first at janel\'s house','',neutral
'i love her house','',positive
'she had all these cool stuff i wanna take , hahah','',positive
'after that , we saw jason , victor & josh & i guess they came with us to veterans & all those places','',neutral
'we pretty much waisted are money buying 2 sparkled water that we though were naasty','',negative
'saw some otay people then headed to veterans park after','',neutral
jk,'',neutral
'hung upside down like monkeys at the monkey bars & acted like little kids at the swing once again','',neutral
'fun fun fun','',positive
'sucks i did not bring my camera but yeeah','',negative
'& i think tomorrow a friend`s coming over ? not sure who , haha kaay bye','',positive
'posted 8/11/2006 at 8:53 pm - email i','',neutral
'i must say this summer has gone by in the blink of an eye','',positive
'not that i had 4 months off in the end','',neutral
'i have been quite preoccupied though so i can not blame my lack of summer fun on laziness','',neutral
'just once i would love to not have to worry about that sort of thing','',positive
'and to have more than 2 weeks of vacation time','',neutral
'i go for my practicum interview next week along with a 2 day orientation at pi','',neutral
'should be interesting','',positive
'i was beginning to worry i de have to put it off for yet another term','',negative
'i have not really given school much thought as of recent times','',neutral
'i started with one dream , and was working towards it , now i do not see it anymore','',neutral
'hey i will be a rich individual','',positive
whoot,'',positive
'i\'m really in it just for the money 😉',😉,positive
'actually i just want to give the opportunity a chance','',neutral
'i still will have my degree to back me up and i true desire to go into law enforcement , but for now i want to do this','',neutral
'maybe i have become lazy in thought b/c i do not bother with it','',neutral
'worry gains you no more minutes to your life','',negative
'and stress','',negative
'we have no one to blame but our selves','',neutral
'society has become just one big stress pool','',negative
'our conversations with family , friends , co-workers etc ., all seem to revolve around how crappy are day is , has been , or is going to be , and it seems all like we compete with one another to see who has a crappier one','',negative
'i do not have a plan , i do not know what i want in the long run','',neutral
'one day , one week at a time','',neutral
'i love my family unconditionally , and cherish every moment with them , even my eldest sister , who pushes me over the edge , but i have developed a certain method inwhich to deal with it','',positive
'i have to look at life in her perspective , and it would break anyones heart','',negative
'to have something inside of you that you cannot control , something foreign that has stolen away your chance of a normal life','',negative
'being alienated , being alone','',negative
'i have a job where i have come to know some amazing people who have such potential , but possibly will never get to put it to any use due to the cirumstances of the choices in life','',positive
'but they make my time at work memorable','',positive
'one i am not thinking long term','',neutral
'i am happy with a casual , not serious , no pressure relationship','',positive
'i frankly would be just as happy alone','',positive
'maybe more so','',neutral
'they are better off where they are now','',neutral
'hopefully the right one','',neutral
'i have a list of things i want to do during my time , and each day i add something new to it','',neutral
'lol , lets just hope i do not run out of time to complete it','',positive
