@relation training_data

@attribute text string
@attribute emojis string
@attribute emotion {positive,neutral,negative}

@data
'want_VBP hot_JJ on_IN','',negative
'got_VBD on_IN ,_, now_RB finish_VB &_CC out_RP','',positive
'want_VBP hot_JJ on_IN','',positive
'in_IN few_JJ ago_RB more_RBR on_IN','',positive
'new_JJ is_VBZ from_IN','',neutral
'want_VBP hot_JJ on_IN','',neutral
'or_CC just_RB watch_VB on_IN','',neutral
'when_WRB need_VBP sleep_VB but_CC','',negative
'hey_UH y\'all!_UH :_: spotlights_VBZ new_JJ “_\'\' ”_\'\' by_IN','',neutral
'want_VBP hot_JJ on_IN','',positive
'or_CC just_RB watch_VB on_IN','',positive
'on_IN in_IN','',positive
'hot_JJ see_VB','',positive
'by_IN out_RP now_RB rt_RT','',positive
'of_IN in_IN of_IN','',positive
'want_VBP hot_JJ on_IN','',positive
'want_VBP hot_JJ on_IN','',positive
'is_VBZ keeps_VBZ on_IN churning_VBG out_RP get_VB into_IN','',positive
'want_VBP hot_JJ on_IN','',positive
'at_IN ,_, ,_,','',positive
'local_JJ wants_VBZ welcome_VB w/_IN','',positive
'mixing_VBG up_RP','',positive
'or_CC just_RB watch_VB on_IN','',positive
'want_VBP hot_JJ on_IN','',neutral
'&_CC at_IN ,_,','',neutral
'for_IN playing_VBG at_IN at_IN','',positive
'returns_VBZ &_CC -starts_VBZ at_IN come_VB &_CC play_VB or_CC watch_VBP great_JJ','',positive
'want_VBP hot_JJ on_IN','',negative
'early_RB with_IN','',negative
'has_VBZ else_RB questioned_VBN mulcair\'s_VBZ dual_JJ','',neutral
'dont_VBP kno_VB who_WP is_VBZ better_JJR for_IN but_CC was_VBD quite_RB','',positive
'says_VBZ are_VBP','',neutral
'well_UH are_VBP going_VBG do_VB about_IN opting_VBG out_RP for_IN','',positive
'using_VBG ,_, may_MD be_VB preparing_VBG','',neutral
'','',positive
'have_VBP invaded_VBN can_MD not_RB yet_RB tell_VB if_IN are_VBP flying_VBG red_JJ ,_, blue_JJ or_CC orange_JJ','',positive
'do_VB not_RB forget_VB old_JJ vote_VBP too_RB needs_VBZ updating_VBG 😃_EMO look_VB after_IN elderly_JJ 😃_EMO','😃 😃',positive
'how\'s_WRB on_IN going_VBG ya_UH all_UH can_MD not_RB win_VB','',positive
'is_VBZ heating_VBG up_RP will_MD might_MD have_VB','',positive
'only_RB civil_JJ want_VBP see_VB is_VBZ in_IN','',neutral
'rock_VB -_: rsvp_VB here_RB --->_:','',positive
'if_IN impending_JJ creates_VBZ please_UH save_VB need_VBP change_VB not_RB','',neutral
'-_: appreciate_VBP &_CC rt_RT ,_, we\'re_VBD on_IN same_JJ :_: hugs_VBZ','',positive
'does_VBZ have_VB enough_RB be_VB creditable_JJ federal_JJ for_IN','',negative
'as_IN live_JJ long_JJ hard_JJ kick_VB in_IN','',positive
'worn_VBD w/_IN &_CC :_: latest_JJS in_IN \'_\'\' \'_\'\' designed_VBD by_IN','',neutral
'find_VB out_RP what_WP want_VBP and_CC give_VB','',neutral
'at_IN about_IN important_JJ thanks_UH and_CC for_IN coming_VBG out_RP','',positive
'old_JJ needs_VBZ updating_VBG medical_JJ cover_VB dental_JJ 😃_EMO',😃,positive
'is_VBZ not_RB crazy_JJ how_WRB @realdonaldtrump\'s_VBZ is_VBZ mirroring_VBG of_IN','',positive
'in_IN ,_, choose_VB #voting_VBG tht_WDT best_JJS suits_VBZ','',neutral
'discussing_VBG :_: ,_, &_CC','',neutral
'','',positive
'need_VBP then_RB need_VBP','',positive
'progressive_JJ argue[d_VBD ]_: should_MD not_RB apply_VB in_IN but_CC will_MD','',negative
'for_IN curious_JJ and_CC fed_VBD up_RP','',negative
'is_VBZ for_IN ...._: too_RB damn_JJ funny_JJ','',positive
'register_VB vote_VB with_IN very_RB easy_JJ try_VB here_RB :_:','',positive
'why_WRB should_MD vote_VBP','',negative
'if_IN unsure_JJ whether_IN should_MD vote_VB ,_, give_VB ..._:','',negative
'in_IN 3rd_JJ','',neutral
'after_IN #railroading_VBG makes_VBZ look_VBP like_IN','',neutral
':_: in_IN there_RB is_VBZ for_IN','',positive
':_: dropping_VBG ,_, running_VBG as_IN \'_\'\' \'_\'\' -_: of_IN in_IN','',positive
'in_IN ..._:','',positive
'wear_VBP conceal_VB','',negative
deserves_VBZ,'',positive
'who_WP will_MD vote_VBP for_IN','',negative
'has_VBZ strong_JJ in_IN','',neutral
'as_IN seen_VBN in_IN ..._:','',negative
'&_CC tried_VBN out_RP','',positive
'at_IN happy_JJ voting_VBG voting_VBG','',positive
'syrian_JJ polite_JJ is_VBZ','',positive
'happy_JJ from_IN &_CC','',positive
'late_JJ ,_, had_VBD but_CC happy_JJ ,_, best_JJS 😃_EMO',😃,positive
'best_JJS and_CC enjoying_VBG well_RB deserved_VBN on_IN','',positive
happy_JJ,'',positive
'','',positive
'is_VBZ perplexed_JJ by_IN whole_JJ is_VBZ not_RB','',positive
'happy_JJ from_IN ,_, of_IN and_CC 😃_EMO',😃,positive
'happy_JJ celebrate_VB with_IN extra_JJ','',positive
'literally_RB love_VBP more_RBR than_IN','',positive
'happy_JJ take_VB out_RP for_IN well_RB deserved_VBN or_CC','',positive
'crazy_JJ how_WRB little_JJ like_IN can_MD put_VB such_JJ big_JJ on_IN','',positive
'happy_JJ from_IN and_CC ,_, cutest_JJS in_IN','',positive
'best_JJS ever_RB ,_, passed_VBD almost_RB ago_RB ,_, but_CC in_IN','',positive
happy_JJ,'',positive
',_, welcome_VB','',positive
'and_CC guess_VBP who_WP is_VBZ rocking_VBG','',positive
'happy_JJ let\'s_VBP see_VB','',positive
',_, best_JJS are_VBP celebrating_VBG with_IN favourite_JJ ;_:','',positive
'on_IN ,_, do_VBP not_RB forget_VB ,_, of_IN die_VB in_IN awaiting_VBG loving_VBG','',positive
'on_IN lighter_JJR ,_, happy_JJ may_MD live_VB forever_RB','',positive
happy_JJ,'',positive
'but_CC since_IN do_VBP not_RB have_VB of_IN own_JJ ..._: yet_RB ..._: at_IN least_JJS have_VBP with_IN','',positive
'and_CC best_JJS always_RB makes_VBZ little_JJ brighter_JJR','',positive
'best_JJS ever_RB got_VBD of_IN yawning_VBG','',positive
'woof_UH woof_UH from_IN of_IN furry_JJ','',positive
love_VBP,'',positive
&_CC,'',positive
dearest_JJ,'',positive
happy_JJ,'',positive
'almost_RB forgot_VBD precious_JJ look_VB how_WRB cute_JJ is_VBZ','',positive
'enooooooo_UH “_\'\' :_: happy_JJ from_IN little_JJ','',positive
best_JJS,'',neutral
'says_VBZ happy_JJ','',positive
happy_JJ,'',positive
loves_VBZ,'',positive
'and_CC of_IN','',positive
&_CC,'',positive
'happy_JJ rip_VB','',positive
'now_RB wanna_VBP be_VB','',positive
'said_VBD need_VBP more_RBR in_IN -_: but_CC where\'s_WRB :_:','',positive
missing_VBG,'',negative
'','',positive
'is_VBZ making_VBG miss_VBP ,_, passed_VBD away_RB over_IN','',negative
'feeling_VBG here\'s_RB have_VBP great_JJ and_CC stay_VB','',positive
'happy_JJ love_VBP ,_, 😃_EMO love_VBP know_VBP',😃,positive
'happy_JJ ,_, best_JJS','',positive
'happy_JJ and_CC happy_JJ else_RB','',positive
'happy_JJ nice_JJ little_JJ','',positive
'is_VBZ around_IN','',positive
'have_VBP of_IN ,_, so_RB here\'s_RB of_IN','',positive
'saw_VBD at_IN','',positive
'is_VBZ pretty_RB sure_JJ does_VBZ not_RB like_IN','',positive
'so_RB many_JJ happy_JJ we\'re_VBP glad_JJ see_VB interact_VB with_IN little_JJ','',positive
happy_JJ,'',positive
'needs_VBZ for_IN loves_VBZ ,_, ,_, and_CC','',positive
.._:,'',positive
'sweet_JJ old_JJ ,_,','',positive
'','',positive
'celebrating_VBG without_IN cheers_UH','',positive
happy_JJ,'',positive
'happy_JJ sweetest_JJS in_IN whole_JJ','',positive
'encourages_VBZ enjoy_VB','',positive
'did_VBD smell_VB like_IN','',positive
'big_JJ shhh_UH ,_, working_VBG on_IN 18th_JJ of_IN','',positive
'can_MD buy_VB fine_JJ but_CC only_RB love_VBP can_MD make_VB ..._: like_IN &_CC','',positive
'','',positive
'like_IN amazing_JJ that_WDT brings_VBZ and_CC love_VB like_IN other_JJ','',positive
'do_VB not_RB have_VB but_CC will_MD soon_RB','',neutral
'had_VBD add_VB after_IN complete_JJ','',positive
'happy_JJ from_IN and_CC','',positive
happy_JJ,'',positive
'is_VBZ in_IN','',positive
favorite_JJ,'',positive
remembers_VBZ,'',negative
'happy_JJ favorite_JJ ,_,','',positive
'celebrating_VBG as_IN','',positive
'here\'s_RB','',positive
'happy_JJ that_WDT smells_VBZ and_CC looks_VBZ like_IN','',positive
'retweet_VB if_IN has_VBZ been_VBN touched_VBN by_IN of_IN','',positive
'best_JJS know_VBP','',positive
'which_WDT celebrate_VB or_CC how_WRB about_IN','',positive
'when_WRB has_VBZ stuck_VBP ,_, we\'re_VBD happy_JJ more_JJR','',positive
'happy_JJ celebrating_VBG with_IN of_IN @_IN','',positive
new_JJ,'',positive
'would_MD like_VB wish_VB happy_JJ','',positive
'tweet_VB of_IN is_VBZ ,_, &_CC -_: &_CC','',positive
'says_VBZ ready_JJ for_IN','',positive
blue_JJ,'',positive
',_, rescues_VBZ ,_, crazy/ocd_JJ ,_, quiet_JJ','',positive
'is_VBZ cuter_JJR than_IN other_JJ','',positive
'is_VBZ not_RB even_RB ,_, but_CC does_VBZ really_RB ¿_UH','',positive
'happy_JJ from_IN that_IN runs_VBZ faster_JJR than_IN do_VBP','',positive
'happy_JJ &_CC miss_VBP','',positive
striking_VBG,'',positive
'chillin_VBG \'_\'\' on_IN with_IN','',positive
'happy_JJ :_: with_IN while_IN painting_VBG of_IN','',positive
'go_VB hug_VB','',positive
'w/a_IN &_CC could_MD win_VB','',neutral
'in_IN belated_JJ of_IN favourite_JJ doing_VBG what_WP loves_VBZ','',positive
cause_IN,'',positive
'happy_JJ do_VBP ever_RB wonder_VBP if_IN read_VB :_:','',positive
happy_JJ,'',positive
'just_RB happens_VBZ be_VB too_RB ai_VBZ not_RB more_RBR','',positive
happy_JJ,'',positive
happy_JJ,'',positive
'seeing_VBG makes_VBZ even_RB more_RBR excited_JJ for_IN cant_MD wait_VB see_VB &_CC too_RB','',positive
'who_WP shared_VBD with_IN','',positive
'visit_VB local_JJ &_CC','',positive
'did_VBD happy_JJ noble_JJ think_VBP was_VBD new_JJ as_IN led_VBD into_IN','',positive
'mean_VBP ....._: woof_UH woof_UH happy_JJ','',positive
'well_UH ,_, happy_JJ annual_JJ many_JJ and_CC who_WP love_VBP','',positive
'is_VBZ very_RB excited_JJ hear_VB is_VBZ','',positive
'happy_JJ from_IN','',positive
'old_JJ &_CC','',positive
handsome_JJ,'',positive
'italian_JJ ,_, ,_, &_CC \"_\'\' younger_JJR \"_\'\' ,_,','',positive
'happy_JJ from_IN of_IN wishing_VBG canine_JJ great_JJ','',positive
'“_\'\' :_: here\'s_RB on_IN is_VBZ','',positive
'celebrating_VBG little_JJ for_IN','',positive
'hear_VBP -_: so_RB here\'s_RB sweet_JJ ,_,','',positive
'after_IN long_JJ will_MD be_VB nice_JJ return_VB','',positive
'little_JJ is_VBZ celebrating_VBG and_CC being_VBG great_JJ','',positive
'','',positive
happy_JJ,'',positive
'because_IN got_VBD cutest_JJS','',positive
'in_IN of_IN ,_, made_VBD of_IN','',positive
'said_VBD are_VBP best_JJS ..._: never_RB had_VBD','',positive
and_CC,'',positive
'wishes_VBZ and_CC very_RB happy_JJ','',positive
'want_VBP see_VB for_IN tag_VB here\'s_RB ,_,','',positive
'miss_VBP lil_JJ ,_,','',positive
happy_JJ,'',positive
'right_RB back_RB at_IN','',positive
happy_JJ,'',positive
'happy_JJ little_JJ','',positive
love_VBP,'',positive
'legged_JJ furry_JJ','',positive
'','',positive
'happy_JJ from_IN furry_JJ named_VBD is_VBZ huge_JJ','',positive
'loves_VBZ happy_JJ','',positive
'happy_JJ ...._: is_VBZ ruff_JJ','',positive
'happy_JJ love_VBP','',positive
'','',positive
'is_VBZ practically_RB dead_JJ','',positive
'in_IN of_IN','',positive
'not_RB officially_RB but_CC took_VBD with_IN ,_,','',positive
'other_JJ favorite_JJ on_IN','',positive
love_VBP,'',positive
'now_RB here\'s_RB good_JJ of_IN for_IN','',positive
happy_JJ,'',positive
'happy_JJ adopted_VBN 😃_EMO',😃,positive
'happy_JJ little_JJ know_VBP wishes_VBZ were_VBD flying_VBG down_RP instead_RB of_IN being_VBG at_IN','',positive
'&_CC happy_JJ ,_, &_CC','',positive
'before_IN is_VBZ over_IN best_JJS get_VB out_RP','',positive
'asleep_RB with_IN','',positive
'of_IN gives_VBZ wake_VB up_RP','',positive
'happy_JJ here_RB are_VBP -_: shared_VBN by_IN here_RB at_IN','',positive
'happy_JJ be_VB sure_JJ give_VB extra_JJ lovin_VBG \'_\'\' and_CC treats_VBZ','',positive
'goes_VBZ out_RP best_JJS','',positive
happy_JJ,'',positive
'okay_UH ,_, is_VBZ probably_RB ,_, for_IN','',positive
happy_JJ,'',positive
'&_CC beautiful_JJ is_VBZ making_VBG sure_JJ in_IN knows_VBZ about_IN &_CC','',positive
'leaving_VBG for_IN like_IN ...._:','',positive
happy_JJ,'',positive
'thx_UH for_IN not_RB telling_VBG xoxoxo_UH','',positive
happy_JJ,'',positive
happy_JJ,'',positive
'oh_UH wait_UH .._: arndt\'s_VBZ are_VBP still_RB looking_VBG for_IN love_VBP and_CC miss_VBP','',positive
'could_MD not_RB have_VB better_JJR than_IN','',positive
'is_VBZ ,_, who_WP has_VBZ died_VBN ....,_: wherever_WRB are_VBP ,_, wish_VBP well_RB ,_, love_VBP','',negative
happy_JJ,'',positive
happy_JJ,'',positive
meet_VB,'',positive
'','',positive
&_CC,'',positive
'in_IN of_IN here_RB are_VBP from_IN','',positive
'celebrating_VBG with_IN favourite_JJ ,_, check_VB out_RP','',positive
'and_CC is_VBZ of_IN alphaing_VBG out_IN of_IN','',positive
big_JJ,'',positive
'happy_JJ with_IN legged_JJ furry_JJ out_IN there_RB would_MD not_RB be_VB same_JJ without_IN','',positive
'xoxo_UH from_IN','',positive
'best_JJS in_IN','',positive
'can_MD not_RB wait_VB see_VB','',positive
happy_JJ,'',positive
's/o_UH cuddling_VBG with_IN when_WRB is_VBZ','',positive
'celebrated_VBD too_RB much_RB last_JJ','',positive
'happy_JJ from_IN little_JJ','',positive
'looking_VBG best_JJS','',positive
'featuring_VBG ,_,','',positive
and_CC,'',positive
'wants_VBZ be_VB','',positive
'look_VBP at_IN handsome_JJ 😃_EMO love_VBP',😃,positive
'happy_JJ especially_RB like_IN','',positive
happy_JJ,'',positive
'happy_JJ celebrating_VBG with_IN of_IN @_IN','',positive
'believes_VBZ should_MD be_VB','',positive
'happy_JJ crazy_JJ shih_UH tzu_UH who_WP brings_VBZ so_RB much_RB','',positive
'stares_VBZ into_IN','',positive
happy_JJ,'',positive
'','',positive
'did_VBD say_VB','',neutral
'','',positive
'says_VBZ happy_JJ','',positive
happy_JJ,'',positive
'happy_JJ handsome_JJ','',positive
'is_VBZ national_JJ -_: show_VB ,_, buy_VB and_CC ship_VB','',positive
with_IN,'',positive
happy_JJ,'',positive
'happy_JJ of_IN that_IN do_VBP not_RB have_VB','',positive
'','',positive
'late_JJ .._: but_CC happy_JJ best_JJS','',positive
'wants_VBZ wish_VB and_CC very_RB happy_JJ','',positive
but_CC,'',neutral
'posing_VBG for_IN at_IN','',neutral
'buy_VB and_CC ship_VB until_IN','',positive
'and_CC want_VBP share_VB for_IN beautiful_JJ','',positive
'because_IN are_VBP awesome_JJ','',positive
happy_JJ,'',positive
'has_VBZ rough_JJ','',negative
'happy_JJ little_JJ','',positive
'late_JJ happy_JJ','',positive
'hey_UH here\'s_RB of_IN telling_VBG :_:','',positive
happy_JJ,'',positive
'with_IN and_CC only_JJ that_WDT loves_VBZ','',positive
'-_: happy_JJ','',positive
'happy_JJ from_IN','',positive
'gotta_VBP give_VB good_JJ loving_VBG for_IN','',positive
'here\'s_RB woof_UH ,_, woof_UH','',positive
'just_RB like_IN ,_, give_VB \"_\'\' extra_JJ ,_, extra_JJ \"_\'\'','',positive
'best_JJS ever_RB ,_, hope_VBP had_VBD best_JJS up_RP in_IN love_VBP &_CC miss_VBP sm_VBP','',positive
'so_RB feeling_VBG left_VBD out_RP with_IN for_IN so_RB here\'s_RB','',positive
'happy_JJ belated_JJ','',positive
'happy_JJ from_IN ,_, ,_, where_WRB never_RB stop_VB wagging_VBG share_VBP with_IN','',positive
'','',negative
happy_JJ,'',positive
love_VBP,'',positive
'happy_JJ sweet_JJ','',positive
'are_VBP loving_VBG','',positive
'throwing_VBG back_RB with_IN who_WP loves_VBZ just_RB as_RB much_RB as_IN','',positive
'is_VBZ getting_VBG fit_VB for_IN need_VBP maintain_VB girlish_JJ','',positive
',_, does_VBZ get_VBP cuter_JJR','',positive
'“_\'\' :_: happy_JJ legged_JJ truer_JJ then_IN &_CC unconditional_JJ','',positive
'happy_JJ heading_VBG back_RB down_RP adopt_VBP do_VB not_RB','',positive
'sorry_JJ hit_VBP with_IN other_JJ ,_, but_CC glad_JJ okay_JJ now_RB','',positive
'hopefully_RB feel_VBP like_IN is_VBZ giving_VBG good_JJ ..._: if_IN not_RB ,_, talk_VB','',neutral
'happy_JJ loving_VBG furry_JJ','',positive
'with_IN grind\'s_VBZ new_JJ ,_,','',positive
'fresh_JJ from_IN','',positive
'and_CC ,_, here\'s_RB socializing_VBG big_JJ thank_VB here_RB','',positive
'happy_JJ best_JJS little_JJ ,_,','',positive
of_IN,'',positive
'until_IN bring_VBP little_JJ','',positive
'happy_JJ love_VBP','',negative
'happy_JJ sweet_JJ','',positive
'will_MD be_VB spoiled_VBN in_IN of_IN let\'s_VBP be_VB honest_JJ ..._: spoiled_JJ','',negative
'happy_JJ and_CC','',positive
'not_RB sure_JJ who_WP causes_VBZ more_RBR and_CC in_IN ..._: or_CC','',positive
'love_VBP so_RB much_RB','',positive
'and_CC hope_VBP and_CC had_VBD great_JJ 😃_EMO',😃,positive
'xoxo_UH &_CC','',positive
'n_CC old_JJ','',positive
happy_JJ,'',positive
'happy_JJ best_JJS ever_RB 😃_EMO',😃,positive
'want_VBP wish_VB ,_, ,_, happy_JJ','',positive
happy_JJ,'',positive
'do_VBP not_RB think_VB knows_VBZ between_IN &_CC','',positive
'almost_RB missed_VBD','',positive
'has_VBZ been_VBN known_VBN pull_VB or_CC on_IN','',positive
'happy_JJ tweet_VB of_IN -_: do_VB not_RB forget_VB tag_VB will_MD start_VB -_: meet_VB','',positive
',_,','',positive
happy_JJ,'',positive
'declaring_VBG with_IN give_VBP','',negative
',_, very_RB best_JJS there_RB ever_RB was_VBD or_CC will_MD be_VB because_IN','',positive
'celebrate_VB here_RB are_VBP dressed_VBD as_IN ..._: is_VBZ','',positive
'with_IN best_JJS ever_RB @onthesnow\'s_VBZ east_JJ','',positive
'sweet_JJ ,_, love_VB','',positive
'getting_VBG with_IN is_VBZ hard_JJ bc_IN old_JJ and_CC does_VBZ not_RB love_VB more_RBR','',negative
happy_JJ,'',positive
'of_IN of_IN for_IN','',positive
and_CC,'',positive
'playing_VBG with_IN','',positive
'for_IN and_CC','',positive
'hoping_VBG will_MD give_VB of_IN ..._: of_IN get_VBP','',positive
'so_RB proud_JJ of_IN on_IN','',positive
'w/_IN for_IN \"_\'\' tried_VBD \"_\'\' from_IN','',positive
'in_IN waits_VBZ in_IN while_IN makes_VBZ','',positive
'','',positive
'best_JJS ever_RB','',positive
love_VBP,'',positive
'just_RB and_CC &_CC','',positive
'-_: love_VB','',positive
'so_RB here_RB left_VBD and_CC 😉_EMO',😉,positive
'post_VB timeless_JJ again_RB','',positive
'happy_JJ is_VBZ ,_, of_IN happiest_JJ 😉_EMO',😉,positive
'best_JJS is_VBZ always_RB welcome_VB along_IN for_IN for_IN','',positive
'here_RB is_VBZ little_JJ of_IN','',positive
'sat_VBD like_IN until_IN took_VBD for_IN','',positive
'and_CC do_VBP not_RB have_VB ..._: here\'s_RB of_IN once_RB caught_VBD merged_VBN w/_IN of_IN','',positive
'give_VB extra_JJ and_CC treats_VBZ','',positive
'love_VBP little_JJ','',positive
'happy_JJ from_IN bark_VB','',positive
is_VBZ,'',positive
'miss_VBP single_JJ','',positive
'here\'s_RB dramatic_JJ of_IN for_IN','',positive
'so_RB much_RB happy_JJ','',positive
'also_RB little_JJ','',positive
'reunited_VBD with_IN main_JJ on_IN','',neutral
'canadian_JJ heading_VBG back_RB down_RP','',positive
'happy_JJ even_RB tho_RB dead_JJ not_RB','',positive
love_VBP,'',positive
very_RB,'',positive
'wanna_VBP see_VB more_RBR like_IN maybe_RB','',positive
missing_VBG,'',positive
'best_JJS happy_JJ','',positive
'happy_JJ and_CC only_RB ,_, beloved_JJ','',positive
'guess_VBP can_MD do_VB out_RP who_WP has_VBZ whole_JJ forever_RB &_CC other_JJ sweet_JJ','',positive
'happy_JJ national_JJ ugliest_JJS out_IN there_RB love_VBP','',positive
'dedicated_VBN now_RB what_WP talking_VBG about_IN','',positive
'...._: says_VBZ \"_\'\' go_VB \"_\'\' ...._: takes_VBZ everywhere_RB','',positive
'high_JJ was_VBD on_IN ok_EMO',ok,positive
'wonderful_JJ visiting_VBG of_IN','',positive
'','',positive
'','',positive
'of_IN 😃_EMO original_JJ',😃,positive
happy_JJ,'',positive
'happy_JJ wearing_VBG will_MD be_VB missed_VBN','',positive
'here_RB is_VBZ of_IN in_IN','',positive
'happy_JJ lil_JJ','',positive
'happy_JJ ,_, best_JJS for_IN easy_JJ lil_JJ','',positive
'happy_JJ from_IN furry_JJ here_RB at_IN','',positive
'happy_JJ here\'s_RB &_CC celebrating_VBG','',positive
'happy_JJ from_IN sporting_VBG','',positive
'happy_JJ will_MD be_VB here_RB for_IN in_IN','',positive
'happy_JJ from_IN','',positive
'because_IN there_EX is_VBZ','',negative
'take_VB for_IN and_CC maybe_RB brush_VB for_IN','',positive
'in_IN of_IN ,_, took_VBD off_RP from_IN moving_VBG come_VB visit_VB at_IN','',positive
'od_JJ of_IN','',positive
'here\'s_RB beautiful_JJ','',positive
'watching_VBG come_VB up_RP','',positive
'happy_JJ although_IN only_RB old_JJ ,_, of_IN best_JJS got_VBD','',neutral
'for_IN barking_VBG :_: ??…_UH','',positive
'imagine_VB more_RBR handsome_JJ little_JJ','',positive
'','',positive
',_, ,_,','',positive
',_,','',positive
'happy_JJ cutest_JJS','',positive
'“_\'\' :_: happy_JJ','',positive
'happy_JJ of_IN in_IN ,_, want_VBP see_VB is_VBZ ~_:','',positive
'here\'s_RB of_IN','',positive
happy_JJ,'',positive
'&_CC rip_VBP best_JJS have_VB ever_RB walked_VBD .._: can_MD not_RB believe_VB already_RB been_VBN','',positive
'fresh_JJ make_VB up_RP for_IN ..._:','',positive
'with_IN little_JJ','',positive
&_CC,'',positive
'','',positive
'follow_VB on_IN :_:','',positive
is_VBZ,'',positive
'\"_\'\' \"_\'\' enjoying_VBG back_RB rip_VB','',negative
'could_MD do_VB ..._:','',positive
'happy_JJ ,_, stop_VB by_IN at_IN of_IN ,_, if_IN having_VBG ruff_JJ','',positive
'heard_VBD was_VBD and_CC crawled_VBD back_RB into_IN ..._: er_UH ..._: sleeping_VBG','',positive
'shout_VB out_RP goes_VBZ \'_\'\' s_VBZ ,_, .._: bc_IN would_MD probably_RB eat_VB lol_UH','',positive
'..._: kindly_RB pass_VB along_IN happy_JJ wishes_VBZ from_IN [_: aka_UH :_: ]_: *_UH swoon_UH *_UH','',positive
