@relation training_data

@attribute text string
@attribute emojis string
@attribute emotion {positive,neutral,negative}

@data
'#mcm #josh #tulo best picture ever . #bluejays','',neutral
'thanks for being #awesome #cometogether #bluejays','',positive
'[ ml 😎 tor @ phi , final : 8 - 5 ( via ) #letsgobluejays #gojaysgo #gohabsgo #habsnation #habs','',positive
'live picture of rick porcello tomorrow\'s starter against #bluejays','',positive
'super josh ! #bluejays','',positive
'downtown st. john\'s is full of #bluejays hats . #canadasteam #newfoundland','',positive
'sports weekend cont\'d #bluejays vs #tigers already up 4-0 . #weekend #toronto #baseball #jaysnation','',positive
'is the \" sleeping giant \" starting to stir ? #tulo #bluejays','',positive
'a-rod\'s a jackass . #bluejays #yankees #mlb #mlbcentral','',neutral
'let\'s go blue jays ! #tdtuesday #bluejays','',positive
'here\'s the evidence of the opening roof ! #bluejays','',neutral
'memories of #bluejays \' 1993 championship up icymi','',positive
'getting ready to hit one out . #slugger #bluejays','',positive
'having fun at the game ! #bluejays #cometogether','',positive
'rep my #bluejays all day ! on my way to #electricisland #ei #toronto','',neutral
'first day back at school and already i\'m at getting a blast ! #boosterjuice #bluejays','',positive
'carter ready for his first blue jays game #bluejays #cometogether','',positive
'canada baseball day #bluejays (@ rogers centre for toronto blue jays vs detroit tigers )','',positive
'#bluejays #cometogether got the broom ready , lets go bluejays','',positive
'lets go ! ! all i want for my birthday is a jays win ! ! #cometogether #bluejays','',positive
'at this rate , edwin encarnacion will blow past donaldson\'s rbi total sometime next week . #edwing #bluejays','',positive
'edwin\'s about to pass bautista in rbis . jose has 88 ; #edwing 86 . a few days ago edwin had 71 . #bluejays','',positive
'any plans to make it to sask ? we are huge fans here . #22daysbluejays','',neutral
'let\'s go in for the sweep ! ! #gobluejaysgo #cometogether #toronto ?','',positive
'#bluejays showing canadians a team they can cheer for , future of baseball in canada is a bright as ever ,','',positive
'let\'s go #bluejays #baseball #toronto #beingsilly #jumpingaround','',positive
'got to take in a big win last night ! #bluejays #toronto','',positive
'look where i am ! #bluejays sec 524al row 4 seat 107-109','',neutral
'on the bandwagon #bluejays','',positive
'#bisons #bluejays richie hebner long before he was a hitting coach for the .','',neutral
'anaheim : josh pls do not make it rain tonight donaldson : k , i wont . promise . #bluejays donaldson : lolol i lied .','',positive
'canada baseball game with the squad ? ? #cometogether #bluejays #ourfirstgame','',positive
'the boys are back in town ! cheering on our boys in blue at last night\'s game ! #letsgobluejays','',positive
'it\'s almost game time #bluejays','',positive
'two games in a row with my danny boy ? #cometogether #bluejays','',positive
'all about the #jays in this house ! ! #bluejays #canada #baseball #mlb','',positive
'having fun at the bluejays game ! back to see the boys win ! ! #bluejays #cometogether #acertweettoplay','',positive
'all the way from alberta to watch the game #cometogether #bluejays','',positive
'baseball with a view ? ? #bluejays','',positive
'no labour for us this weekend ! it\'s all about #bluejays baseball ! ? ? #cometogether #letsgobluejays ! #labordayweekend','',negative
'pregame going strong ... the boys are looking good ! go jays ! #bluejays #baseball #gojaysgo ? ?','',positive
'lid is shut tonight . #bluejays #bluejaysbaseball','',positive
'going to the #bluejays game as the man-in-white with my minnie-me .... hope we get the free jersey','',positive
'let\'s go blue jays ! #tdtuesday #bluejays','',positive
'#pitchtalks late cuz of work 😦 #bluejays (@ mills hardware in hamilton , on , canada , on )',😦,negative
'go jays go ! #cometogether #bluejays','',positive
'enjoying game with my beautiful ella . we\'re fortunate to live in this city #letsgobluejays','',positive
'#bluejays game with ? ? ? ? ? ?','',neutral
'blue jays drop drew hutchison from rotation . marcus stroman to remain a starter . #bluejays','',positive
'whole fam together for the game #bluejays #cometogether','',positive
'let\'s go blue jays ! #tdtuesday #bluejays','',positive
'navi waiting during a pitching change today . #bluejays','',negative
'new #citr : looks in on josh donaldson and the other #bluejays news of the week :','',neutral
'why is loop back on this team ? why is loop in the game ? oh , bye loop . broken loop #bluejays','',negative
'blue jays game with the hubby ! #bluejays #jays #toronto #cleveland #indians #soclose #getit #cometogether','',positive
'running through the 6 wit my woes #cometogether #bluejays #inthe6','',positive
'welp i guess that\'s one way to extend a hit streak . #grandslam #edwin #bluejays','',neutral
'let\'s go jays #bluejays #cometogether let\'s go beat those o\'s','',positive
'so proud to be a #bluejays #fan and of this team , especially this guy 100 home runs ! ! !','',positive
'baby is off to university . field trip before school . #cometogether #bluejays','',positive
'hey ... do not you know ... ? #bluejays #cometogether','',positive
'great tour of the jays media centre today ! jerry howarth in action . #bluejays #gojaysgo','',positive
'live we hear from russell martin on #bluejays loss w/ &','',positive
'hits the next 2 run bomb ! ! ? ? ? ? #bluejays','',positive
'great night to be in the to watch the play ! ! #toronto #bluejays #rogers','',neutral
'5 available ! 40\% off #bluejays #worldseries #mvps #borders & #molitor , enter discount code ikmf98i6j1ku at checkout .','',neutral
'the line score in texas looks awful . dallas keuchel : 4.2 ip , 9 er . enough said . #bluejays','',positive
'[ ml 😎 tor @ atl , in progress : 5 - 1 ( via ) #mlb #rockinsportz #bluejays','',positive
'my future grand baby jays fan #baby #love #bluejays','',positive
'going out in this great city tonight with my camera #toronto , no #bluejays game to watch !','',positive
'[ ml 😎 bal @ tor , final : 4 - 10 ( via ) #letsgobluejays #gojaysgo #gohabsgo #habsnation #habs','',positive
'#22daysbluejays was great meeting you all and tucker was shocked when he saw himself on tv . thanks !','',positive
'sweet day for our #toronto #bluejays #cometogether #bluejaysfan #the6ix #gojaysgo','',positive
'should be excited tones of baseball left but it\'s nice to see #1staleast game up on yankees #bluejays','',positive
'worth the price though ! ! ! go jays ! #cometogether #bluejays','',positive
'if you could bring back a #bluejays player from years past to play today , who would it be ?','',positive
'jays win ! ! ! ! #bluejays #cometogether','',positive
'be an informed voter . #bluejays #cdnpoli','',positive
'#edwing for player of the month . #bluejays','',positive
'a little family outing ! #bluejays #cometogether','',positive
'watching #bluejays vs #orioles with .','',neutral
'happy to be here celebrating birthday ! #bluejays','',positive
'her first #bluejays game and a win ! . #jaysfan4life .','',positive
'spent a ton of time with the fans today . #bluejays','',positive
'that\'s what i like to see ... #bluejays','',positive
'i can not wait lets go #bluejays','',positive
'ready for a big win ! #cometogether #bluejays','',positive
'perfect night for a ballgame ! #bluejays','',positive
'arrived so early the #bluejays are still practicing ... and scored a red jay\'s jersey while we\'re at it !','',positive
'#bluejays (@ rogers centre for toronto blue jays vs cleveland indians in toronto , on )','',positive
'and now the #indians whippersnappers disturbed #oldmanhawkins while he watched matlock . dumb . #bluejays #getoffmylawn','',negative
'#minibautista with mini - #letsgobluejays #cometogether #bluejays','',positive
'alight moments away from game 3 between and #letsgobluejays','',neutral
'ladies and gentlemen , #robford has left the building . #bluejays #cometogether #topoli','',neutral
'#bluejays tees for men & ladies - #ltcshopping they are hot ! #gojaysgo','',positive
'perfect weather for a ball game #bluejays #cometogether','',positive
'jays ! ! ! ! #come together #torontobluejays','',positive
'who\'s #1 ! ? ! ? #bluejays #cometogether #aleast','',positive
'i missed most of the game today but it looks like it was another pillage-edwin for real ? wow . #bluejays','',neutral
'rockin red for canada baseball day ! ? ? ? ? ? ? #cometogether #bluejays','',positive
'“ : and this is where i\'m actually sitting . #bluejays enjoy i had hoped to get to another game this season','',positive
'boom #bluejays win another one \" the price is right \"','',positive
'it\'s a sign ! #bluejays ? ? ? ? ? ?','',positive
'tulo baby awake the #kraken #bluejays','',positive
'we\'ve got a tee for you to rock at jays games coming up ! dm us and we\'ll get one to ya ! #6ctober #bluejays','',positive
'blue jays are unstoppable . #bluejays #cracks','',positive
'let there be light . #bluejays #jays','',positive
'i almost missed this . now #oldmanhawkins will go after me . i guess i\'m the whippersnapper . #getoffmylawn #bluejays','',positive
'25th wedding anniversary #bluejays','',positive
'congrats ! enjoy the game #takemetotheballgame #bluejays stay tuned for next #bj tickets twitter draw !','',positive
'let\'s go blue jays ! #tdtuesday #bluejays','',positive
'packed house today ! best thing is the #bluejays are on the tv ! great energy . get your sweat on #yyc','',positive
'#bluejays hello from the flight deck ! #cometogether','',positive
'warming up ! #bluejays #cometogether','',positive
'jays game ! ! ! #cometogether #bluejays','',neutral
'the guys in that room are just crushing the brews ! #bluejays #cometogether','',negative
'you know you\'re canadian when ... #bluejays','',positive
'buh bye cleveland . next ! ? ? #bluejays #cometogether','',neutral
'checking out the hype . #bluejays','',neutral
'hahaha ! this is awesome . #bluejays rt :','',positive
'#westjet #flightcentre post game #bluejays #cometogether','',positive
'it\'s a no-brainer . follow the yellow numbers ! rt : mike trout or josh donaldson ? ! #whiparound #bluejays','',positive
'#jd doing #jd things . #justwin #ringsarebetter #mvp #bluejays','',positive
'let\'s here some noise , the ground is shaking in toronto . #bluejays trash the tigers .','',positive
'thx for sending me this momento from watching his hometown #bluejays beat up his adopted city\'s team','',positive
'#bluejays game','',neutral
'my timeline is fun right now #bluejays','',positive
'current setup . #stroshow and #bisons on stream . #bluejays #redsox on big screen . #nats #mets on pip . #baseballheaven','',positive
'sport a lil #art on your sleeve & you\'ll almost be as hot as the #cometogether #bluejays #yyz','',positive
'from 9-midnight its baseball game night w/ & talking #indians #bluejays','',positive
'double high-5\'s to ! 1st owner of a #bluejays tee ! get yours here ...','',positive
'cheers to all fans who made bronx feel like home with so many #jaysfans #bluejays . #cometogether','',positive
'see you in new york ! ! i\'ll be in the outfield cheering you on ! ! #comebackseason #bluejays','',positive
'#bluejays #letsplayball on our way ! ! so excited .','',positive
'loving the #torontobluejays #bluejays','',positive
'looking for #nhl #nfl #bluejays #bclions jerseys ? look no further , check out our selection at #ltcshopping','',neutral
'. oh look ! it\'s about to go airborne at the #bluejays','',positive
'nice ny loses good job tb #bluejays','',negative
'that\'s how it\'s done ! #bluejays score a run without a hit - way to steal those bases ! #baseball #jays','',positive
'#bluejays day at #branch2932 #gojaysgo','',neutral
'joining in on the excitement #bluejays #jaysnation','',positive
'our first blue jays game representing all the way from the uk #cometogether #bluejays','',positive
